Rua,Presença,Luminosidade,Ruído,Denúncias_Recentes,Classificação
Rua 6021,4,20.56967176590563,23.961635849485,6,Perigosa
Rua 6022,6,46.25432137445643,47.07890600150727,1,Segura
Rua 6023,4,84.54745064357817,87.20809457698455,2,Segura
Rua 6024,7,11.525891797853383,49.561341482553615,9,Muito Perigosa
Rua 6025,6,63.225806652390894,37.91993203281436,6,Perigosa
Rua 6026,4,86.66090989260607,0.0,6,Perigosa
Rua 6027,7,63.92473039397461,43.798733506646755,10,Muito Perigosa
Rua 6028,5,66.22149970556904,37.59956189223074,1,Segura
Rua 6029,5,34.68713266067608,46.70743051989838,10,Muito Perigosa
Rua 6030,6,65.86119787716189,0.0,2,Muito Perigosa
Rua 6031,5,62.11481550784197,30.6963796261475,1,Segura
Rua 6032,6,37.39872523718149,66.51822803631661,0,Segura
Rua 6033,2,0.5345305203363515,0.0,2,Segura
Rua 6034,6,25.446179745865784,47.943269644840505,9,Muito Perigosa
Rua 6035,4,43.890955539513364,35.8236757824396,10,Muito Perigosa
Rua 6036,7,92.81285131041113,33.52760225044948,2,Segura
Rua 6037,5,11.03330809291866,14.717722908363411,0,Segura
Rua 6038,4,72.29423141282192,44.11333190124517,8,Perigosa
Rua 6039,4,4.362020749938534,36.57167986936636,3,Segura
Rua 6040,4,69.85219700619595,0.0,3,Segura
Rua 6041,4,61.646006067664686,0.0,1,Segura
Rua 6042,8,75.86286588589793,31.216121402147103,4,Segura
Rua 6043,5,30.94450539509325,42.88695539641541,9,Muito Perigosa
Rua 6044,9,14.456680638423979,36.564042566286,4,Segura
Rua 6045,4,90.72227350604598,30.094727567877825,0,Segura
Rua 6046,4,47.29613068368761,17.87845486290585,1,Segura
Rua 6047,6,94.25302169308881,13.487958775815464,7,Perigosa
Rua 6048,3,48.604332410912285,0.0,8,Perigosa
Rua 6049,5,57.71836981443443,28.95518931479901,1,Segura
Rua 6050,3,9.166420633474914,0.0,8,Muito Perigosa
Rua 6051,4,55.429393687749965,0.0,10,Muito Perigosa
Rua 6052,3,9.963101443574839,0.0,8,Muito Perigosa
Rua 6053,6,45.76736056724434,0.0,3,Muito Perigosa
Rua 6054,5,74.50065748077496,56.589696484932674,2,Segura
Rua 6055,3,2.056926105249657,0.0,8,Muito Perigosa
Rua 6056,2,3.885475948655015,0.0,7,Muito Perigosa
Rua 6057,0,64.09375475508907,0.0,7,Muito Perigosa
Rua 6058,6,16.006113907917086,0.0,0,Muito Perigosa
Rua 6059,4,87.41003391711925,27.29591107056055,4,Segura
Rua 6060,9,75.45168313008584,28.473580512205718,10,Muito Perigosa
Rua 6061,4,49.51031845524562,17.212515587950765,5,Segura
Rua 6062,6,54.98150781872354,0.707859028863993,7,Perigosa
Rua 6063,7,32.17000895137827,55.841022952958674,3,Segura
Rua 6064,4,51.56849872966293,0.0,2,Segura
Rua 6065,6,96.50573139320477,34.737589140950135,10,Muito Perigosa
Rua 6066,5,61.19663981894974,17.822211555185348,4,Segura
Rua 6067,1,0.30391414095808367,0.0,3,Muito Perigosa
Rua 6068,2,79.88545747727225,0.0,4,Segura
Rua 6069,4,94.86384627635529,18.81825186497945,8,Perigosa
Rua 6070,5,89.47503146903348,14.79324924878072,7,Perigosa
Rua 6071,5,0.11915872985945875,33.05483337549722,2,Segura
Rua 6072,4,69.60522725777855,9.556229665574175,10,Muito Perigosa
Rua 6073,5,59.96121364666942,0.0,9,Muito Perigosa
Rua 6074,5,85.61156190043879,19.54710378247831,10,Muito Perigosa
Rua 6075,4,85.23310013785061,22.536933886915982,0,Segura
Rua 6076,0,78.04255145720063,0.0,3,Muito Perigosa
Rua 6077,3,28.885646943255637,0.0,3,Segura
Rua 6078,4,64.46095737045702,42.21458511817036,2,Segura
Rua 6079,3,99.89445751654179,0.0,5,Segura
Rua 6080,5,16.455796675801405,54.30821090551008,3,Segura
Rua 6081,7,89.0034791895772,8.407582610778263,6,Perigosa
Rua 6082,6,84.47934501691834,0.0,7,Muito Perigosa
Rua 6083,2,64.78347826218436,0.0,1,Segura
Rua 6084,4,82.51756635507073,64.85304136986167,3,Segura
Rua 6085,4,97.35668139450954,27.57691391993959,10,Muito Perigosa
Rua 6086,6,5.7781105233150605,12.655848624458997,4,Muito Perigosa
Rua 6087,5,69.29760849952807,29.836091452165835,5,Segura
Rua 6088,4,68.54126080888622,27.108690634750673,0,Segura
Rua 6089,5,71.98340723647372,18.66100984167762,6,Perigosa
Rua 6090,6,59.25844406849647,17.437469106873067,0,Segura
Rua 6091,8,36.2982778605772,29.300370516416656,5,Segura
Rua 6092,4,97.064130041501,24.172635754245576,3,Segura
Rua 6093,0,82.20952914406861,0.0,9,Muito Perigosa
Rua 6094,2,0.771833110248199,0.0,4,Muito Perigosa
Rua 6095,8,28.334277188646606,23.561593049084074,0,Segura
Rua 6096,2,96.30328215825581,0.0,2,Segura
Rua 6097,9,96.60871827727485,17.157301858180077,1,Segura
Rua 6098,2,69.72995942637323,0.0,2,Segura
Rua 6099,3,28.274666543526138,0.0,6,Perigosa
Rua 6100,9,61.31100421597847,34.89203900842977,7,Perigosa
Rua 6101,5,64.80809235461744,18.105149011661425,10,Muito Perigosa
Rua 6102,4,89.655262680199,17.04599095849121,6,Perigosa
Rua 6103,2,19.832618430870653,0.0,2,Segura
Rua 6104,5,38.74164671461466,40.50423295218452,6,Perigosa
Rua 6105,3,4.592997526060783,0.0,2,Segura
Rua 6106,6,84.13076526415946,24.532437369377217,5,Segura
Rua 6107,8,22.342465595721183,21.946761051414605,4,Segura
Rua 6108,4,74.6496237922954,26.646848722214774,1,Segura
Rua 6109,6,53.14367232012012,30.06391597758482,5,Segura
Rua 6110,3,76.49947591691671,0.0,10,Muito Perigosa
Rua 6111,7,48.598226479430906,21.36952418161804,2,Segura
Rua 6112,3,55.97785964444636,0.0,3,Segura
Rua 6113,7,32.05351849915768,29.10410552354711,9,Muito Perigosa
Rua 6114,5,61.512883397563186,65.8001662028479,1,Segura
Rua 6115,2,48.84247062272168,0.0,3,Segura
Rua 6116,3,25.573932983490298,0.0,1,Segura
Rua 6117,3,67.74459171142317,0.0,8,Perigosa
Rua 6118,4,76.73295407436017,30.89363738185491,5,Segura
Rua 6119,3,72.77261731636176,0.0,1,Segura
Rua 6120,4,90.58073393628383,0.0,1,Segura
Rua 6121,6,99.40774173563035,7.5750518917742085,4,Segura
Rua 6122,2,71.07089555100946,0.0,8,Perigosa
Rua 6123,4,57.00554106082737,22.049592698341357,3,Segura
Rua 6124,5,80.96706995407665,22.096715774094047,1,Segura
Rua 6125,5,17.256649791068668,53.10132156591049,9,Muito Perigosa
Rua 6126,5,72.10281109885041,0.0,1,Segura
Rua 6127,4,57.10113922634549,30.16678690713745,2,Segura
Rua 6128,4,54.8737088318609,18.808784356845436,8,Perigosa
Rua 6129,5,48.155374774504836,46.02178233640091,1,Segura
Rua 6130,1,31.38184167058319,0.0,7,Muito Perigosa
Rua 6131,4,16.038285977739385,52.959643353758125,1,Segura
Rua 6132,7,70.6931282977657,55.05560679782593,0,Segura
Rua 6133,6,11.697350262973938,11.832319086777943,7,Perigosa
Rua 6134,3,29.60331955932183,0.0,3,Segura
Rua 6135,2,71.08900412851249,0.0,0,Segura
Rua 6136,3,8.058259476386853,0.0,9,Muito Perigosa
Rua 6137,2,24.211346721327367,0.0,5,Segura
Rua 6138,3,10.30802992671289,0.0,5,Segura
Rua 6139,6,78.7527069750409,40.474621564078525,4,Segura
Rua 6140,4,5.673367627379622,65.56824358268818,2,Segura
Rua 6141,3,94.5455323530502,0.0,0,Segura
Rua 6142,1,26.064500871822283,0.0,3,Muito Perigosa
Rua 6143,4,38.29408740527737,6.62046592858141,0,Segura
Rua 6144,3,99.52941282084151,0.0,2,Segura
Rua 6145,4,65.1763573248355,0.0,10,Muito Perigosa
Rua 6146,4,77.28763187956915,22.775583046506686,7,Perigosa
Rua 6147,7,88.04078227309428,0.0,4,Muito Perigosa
Rua 6148,5,11.243005296237351,0.0,7,Perigosa
Rua 6149,8,26.6285513086279,33.45463558887282,1,Segura
Rua 6150,4,64.7727915391914,0.0,6,Perigosa
Rua 6151,7,44.84668214528933,22.094709677359404,7,Perigosa
Rua 6152,4,94.90340487381714,12.488794103138073,0,Segura
Rua 6153,3,32.6929755617258,0.0,5,Segura
Rua 6154,4,17.322414093379912,3.9725691679876043,4,Segura
Rua 6155,5,54.50996524452344,29.020229782932127,1,Segura
Rua 6156,4,87.97728460426035,63.207985255002896,5,Segura
Rua 6157,7,53.101022629401974,0.0,5,Muito Perigosa
Rua 6158,4,56.285524445714785,46.705242276865405,3,Segura
Rua 6159,2,32.09751925564564,0.0,7,Perigosa
Rua 6160,6,82.57295964499977,30.924619439178535,9,Muito Perigosa
Rua 6161,2,60.64313197400843,0.0,5,Segura
Rua 6162,7,75.38814718594698,0.0,10,Muito Perigosa
Rua 6163,4,73.45830557561662,0.0,4,Segura
Rua 6164,0,48.213059091952935,0.0,2,Muito Perigosa
Rua 6165,3,86.47562506472784,0.0,2,Segura
Rua 6166,4,43.82477534025691,47.52261970015657,4,Segura
Rua 6167,4,42.664518652297886,2.43177473237391,1,Segura
Rua 6168,3,58.206198743719426,0.0,2,Segura
Rua 6169,7,29.169472727335787,43.27049114348388,6,Perigosa
Rua 6170,6,75.31646523098843,54.32033155105813,10,Muito Perigosa
Rua 6171,4,32.48557511842228,25.649215478486873,0,Segura
Rua 6172,6,12.60287914735897,40.3584090635994,4,Segura
Rua 6173,2,88.55126698079975,0.0,0,Segura
Rua 6174,6,44.92517363833826,6.339972561817298,3,Segura
Rua 6175,5,49.2048914412817,38.42566499175028,2,Segura
Rua 6176,6,67.30301609289306,46.893105416965966,0,Segura
Rua 6177,4,82.998502232511,69.00443152995433,10,Muito Perigosa
Rua 6178,5,65.64694871846964,38.61994993453493,6,Perigosa
Rua 6179,3,21.70397213498645,0.0,0,Segura
Rua 6180,7,90.75534256147778,25.6125130884295,7,Perigosa
Rua 6181,6,85.831473385461,0.0,7,Muito Perigosa
Rua 6182,4,93.06966906570389,39.03788141107516,4,Segura
Rua 6183,5,1.452505997821818,0.0,5,Muito Perigosa
Rua 6184,8,86.83857205853026,18.408384020958014,2,Segura
Rua 6185,7,13.683095609851193,25.49947804341699,1,Segura
Rua 6186,0,66.74040483456255,0.0,1,Muito Perigosa
Rua 6187,5,38.661745211531326,35.95380145484866,2,Segura
Rua 6188,7,84.46279793870774,26.22982034137693,0,Segura
Rua 6189,6,90.44561713362037,12.811845664387313,5,Segura
Rua 6190,1,27.717571253688867,0.0,7,Muito Perigosa
Rua 6191,4,6.937822406732296,17.410791147085277,2,Segura
Rua 6192,2,13.886680174930909,0.0,6,Perigosa
Rua 6193,1,77.01853903113252,0.0,9,Muito Perigosa
Rua 6194,8,98.16416235532225,0.0,10,Muito Perigosa
Rua 6195,9,6.467747838740834,0.0,6,Muito Perigosa
Rua 6196,6,74.11883337749589,43.725891562440864,2,Segura
Rua 6197,5,67.30678607338844,30.60150636280554,1,Segura
Rua 6198,7,23.264224471603722,23.129855380711728,1,Segura
Rua 6199,3,84.46655405385141,0.0,4,Segura
Rua 6200,3,32.17382330284912,0.0,0,Segura
Rua 6201,7,78.98774345224855,30.033005348696744,4,Segura
Rua 6202,5,33.95759230110148,0.0,0,Segura
Rua 6203,2,81.91723153023453,0.0,5,Segura
Rua 6204,5,55.68939815063301,0.0,6,Perigosa
Rua 6205,2,60.69030936837825,0.0,4,Segura
Rua 6206,3,58.709768452211854,0.0,1,Segura
Rua 6207,7,91.84237024970628,52.02250844372731,0,Segura
Rua 6208,2,10.214403809843908,0.0,1,Segura
Rua 6209,3,76.47554317062463,0.0,3,Segura
Rua 6210,5,31.399302450193023,23.310602628259062,10,Muito Perigosa
Rua 6211,3,48.88138644424942,0.0,5,Segura
Rua 6212,8,46.252179411536034,0.0,5,Muito Perigosa
Rua 6213,1,51.10849765148415,0.0,10,Muito Perigosa
Rua 6214,5,77.66275492765959,11.251919704186044,10,Muito Perigosa
Rua 6215,5,92.73959429219582,35.997494809023614,9,Muito Perigosa
Rua 6216,6,91.54055714004376,47.43854522441448,1,Segura
Rua 6217,3,40.09925194716788,0.0,3,Segura
Rua 6218,4,14.356903217744431,0.0,0,Segura
Rua 6219,5,38.046297146727426,4.668590694984363,7,Perigosa
Rua 6220,1,92.91090189550472,0.0,3,Muito Perigosa
Rua 6221,3,81.32026876975695,0.0,8,Perigosa
Rua 6222,5,68.78634918675226,32.75484205261389,0,Segura
Rua 6223,3,67.40917558565982,0.0,4,Segura
Rua 6224,4,64.25645961417476,0.0,3,Segura
Rua 6225,7,1.8552178110385231,21.28798083081952,4,Muito Perigosa
Rua 6226,10,32.81428542623968,61.530244528747765,5,Segura
Rua 6227,2,97.32226814091798,0.0,5,Segura
Rua 6228,7,86.23373580293394,18.71037575764597,0,Segura
Rua 6229,10,27.182106145917828,39.73511038485522,3,Segura
Rua 6230,2,10.627524931715593,0.0,10,Muito Perigosa
Rua 6231,4,81.67547866321901,1.1782365153868568,3,Segura
Rua 6232,1,9.923785066435132,0.0,10,Muito Perigosa
Rua 6233,3,7.626536970613329,0.0,10,Muito Perigosa
Rua 6234,5,30.329887495215534,9.717939513487188,3,Segura
Rua 6235,5,91.94000730522168,33.86782071730418,2,Segura
Rua 6236,3,87.677314504126,0.0,6,Perigosa
Rua 6237,3,54.36804224803797,0.0,4,Segura
Rua 6238,4,42.405758191239165,48.462102849465786,5,Segura
Rua 6239,5,38.50244450360796,35.903729236724665,0,Segura
Rua 6240,4,83.46963326008617,30.94723405865158,1,Segura
Rua 6241,6,8.932591976849357,23.154376796989542,6,Muito Perigosa
Rua 6242,5,30.003436581731602,41.079898535482,8,Perigosa
Rua 6243,4,88.77513665289068,13.459839446048946,0,Segura
Rua 6244,2,59.851594793228045,0.0,6,Perigosa
Rua 6245,3,85.32365041686609,0.0,10,Muito Perigosa
Rua 6246,4,94.21442474655373,35.457657334325944,5,Segura
Rua 6247,2,76.0063508139582,0.0,6,Perigosa
Rua 6248,5,94.19565066502047,36.41338796429263,7,Perigosa
Rua 6249,4,64.17024034658203,34.71037935342042,8,Perigosa
Rua 6250,4,33.94461012433886,20.82534423760172,1,Segura
Rua 6251,4,74.29894788116485,22.73844012597393,10,Muito Perigosa
Rua 6252,6,52.71259483113031,45.52879875679479,2,Segura
Rua 6253,4,21.57089640406067,35.900436526784226,2,Segura
Rua 6254,2,73.29913795125259,0.0,2,Segura
Rua 6255,5,49.903328046925665,32.87052459385876,0,Segura
Rua 6256,5,28.475673449648664,24.493563884732893,9,Muito Perigosa
Rua 6257,4,2.7213709012051335,0.0,7,Muito Perigosa
Rua 6258,2,83.17746961443092,0.0,6,Perigosa
Rua 6259,5,32.986465776798305,0.0,3,Segura
Rua 6260,5,53.30228298560916,24.329809113072116,8,Perigosa
Rua 6261,6,2.1821557179502293,38.77460278621362,0,Segura
Rua 6262,4,77.78633464305737,23.209381498905216,4,Segura
Rua 6263,5,92.01432001565485,12.604983724893735,1,Segura
Rua 6264,6,17.85810137573617,0.0,7,Muito Perigosa
Rua 6265,10,47.839367483802995,40.20973501029269,8,Perigosa
Rua 6266,5,33.19154782288047,0.0,7,Perigosa
Rua 6267,3,56.830146647039385,0.0,8,Perigosa
Rua 6268,5,15.23784899247974,27.739837562320343,4,Segura
Rua 6269,7,22.62076292765083,41.041546607098454,6,Perigosa
Rua 6270,5,23.877305401067662,52.45177180067158,4,Segura
Rua 6271,5,10.18298635211311,12.361976645425177,2,Segura
Rua 6272,4,47.3110496471691,28.04211987506906,9,Muito Perigosa
Rua 6273,2,21.925312775106875,0.0,2,Segura
Rua 6274,3,5.810988114269566,0.0,5,Muito Perigosa
Rua 6275,4,65.94872502089291,27.064268114198228,9,Muito Perigosa
Rua 6276,5,37.494832896672634,9.222117328760223,6,Perigosa
Rua 6277,5,74.19058916681655,0.0,6,Perigosa
Rua 6278,4,97.69413290600573,0.0,2,Segura
Rua 6279,4,74.64375002169216,30.344619348368006,8,Perigosa
Rua 6280,7,88.13069539345395,24.114515102167736,1,Segura
Rua 6281,4,70.61406997680876,58.31539266639335,7,Perigosa
Rua 6282,5,30.43753843920518,12.894832474208908,1,Segura
Rua 6283,4,12.629063388305251,0.0,10,Muito Perigosa
Rua 6284,4,38.23894659775283,13.265286547037306,1,Segura
Rua 6285,0,65.97996078115666,0.0,2,Muito Perigosa
Rua 6286,2,21.844058554101952,0.0,3,Segura
Rua 6287,5,80.14975569789542,26.976720441363305,8,Perigosa
Rua 6288,5,19.95176697065675,40.743763172208034,1,Segura
Rua 6289,6,92.15000709797648,42.97934091701329,6,Perigosa
Rua 6290,3,72.19206397889192,0.0,7,Perigosa
Rua 6291,2,2.906021084281185,0.0,4,Muito Perigosa
Rua 6292,5,40.53402781925774,39.0441642910848,6,Perigosa
Rua 6293,2,28.847270830198834,0.0,4,Segura
Rua 6294,3,84.9901652348133,0.0,2,Segura
Rua 6295,9,57.65749449615684,0.0,6,Muito Perigosa
Rua 6296,8,52.378643747635465,0.0,2,Muito Perigosa
Rua 6297,8,50.64570809323704,33.91168687231004,1,Segura
Rua 6298,0,70.40930306565782,0.0,9,Muito Perigosa
Rua 6299,1,0.809279055444545,0.0,8,Muito Perigosa
Rua 6300,6,70.53125750958446,16.66419782161217,6,Perigosa
Rua 6301,6,99.85231103658982,35.68054037677766,3,Segura
Rua 6302,4,81.51251923855425,24.496554403416773,5,Segura
Rua 6303,5,35.11059049476316,0.0,2,Segura
Rua 6304,5,78.95624781472343,25.997357011784164,6,Perigosa
Rua 6305,7,48.75120459585166,14.680782275116153,8,Perigosa
Rua 6306,1,44.476252513938675,0.0,1,Muito Perigosa
Rua 6307,6,60.39790394559246,0.0,9,Muito Perigosa
Rua 6308,9,41.08404268355047,62.16234264267969,4,Segura
Rua 6309,0,54.4690271531267,0.0,2,Muito Perigosa
Rua 6310,4,25.20624786798791,30.44925574817814,10,Muito Perigosa
Rua 6311,4,10.615077712687837,48.3649066288521,7,Perigosa
Rua 6312,3,78.85502320796985,0.0,5,Segura
Rua 6313,3,11.018427935479558,0.0,0,Segura
Rua 6314,4,21.66906902240018,38.960195486565325,9,Muito Perigosa
Rua 6315,0,74.34749153652146,0.0,7,Muito Perigosa
Rua 6316,4,16.427018898395872,0.0,3,Segura
Rua 6317,3,48.45882628983751,0.0,1,Segura
Rua 6318,5,39.27837243881661,18.84762628313535,6,Perigosa
Rua 6319,2,96.888746579847,0.0,9,Muito Perigosa
Rua 6320,9,34.287727906724456,46.592677860656,3,Segura
Rua 6321,3,94.5958923991824,0.0,8,Perigosa
Rua 6322,4,31.851256153019204,44.042091736349946,9,Muito Perigosa
Rua 6323,7,15.788558815727537,17.218908668978784,2,Segura
Rua 6324,5,82.47330707711967,5.839268420177589,1,Segura
Rua 6325,4,24.390612019031643,41.977544948833895,10,Muito Perigosa
Rua 6326,4,86.91405526495551,11.302737937961126,3,Segura
Rua 6327,5,82.37451801946514,42.88813596833192,5,Segura
Rua 6328,6,76.53700589666246,28.194178158646675,8,Perigosa
Rua 6329,3,48.35945708715641,0.0,0,Segura
Rua 6330,2,13.060200597990656,0.0,5,Segura
Rua 6331,1,98.40953527182965,0.0,2,Muito Perigosa
Rua 6332,6,37.97756373239931,50.73746718688675,7,Perigosa
Rua 6333,6,65.406034604869,24.174520364504815,10,Muito Perigosa
Rua 6334,9,29.56103075079194,11.80609404817216,7,Perigosa
Rua 6335,3,56.14950431980249,0.0,8,Perigosa
Rua 6336,6,6.124109205923922,36.97378470109978,5,Muito Perigosa
Rua 6337,4,52.900456671436636,20.31793640311075,1,Segura
Rua 6338,3,59.35650878325034,0.0,7,Perigosa
Rua 6339,5,73.58712537796256,0.0,1,Segura
Rua 6340,8,32.86462562075464,58.834631241646576,0,Segura
Rua 6341,3,30.233773669479035,0.0,4,Segura
Rua 6342,3,43.43394058514225,0.0,6,Perigosa
Rua 6343,8,62.88179306308024,34.21129244951399,0,Segura
Rua 6344,3,26.317146840491844,0.0,6,Perigosa
Rua 6345,7,34.4586776813266,56.29818994434368,4,Segura
Rua 6346,3,5.823655609598144,0.0,2,Segura
Rua 6347,5,79.62227796960508,26.664654634776955,3,Segura
Rua 6348,1,57.75126023602366,0.0,3,Muito Perigosa
Rua 6349,3,84.94253185890635,0.0,4,Segura
Rua 6350,4,40.80495209528085,46.471766959392276,10,Muito Perigosa
Rua 6351,0,85.28976127156992,0.0,6,Muito Perigosa
Rua 6352,4,92.59329580764583,0.0,6,Perigosa
Rua 6353,3,32.937132268183845,0.0,10,Muito Perigosa
Rua 6354,4,91.70133675875732,20.774968622084263,6,Perigosa
Rua 6355,1,40.517305948610606,0.0,10,Muito Perigosa
Rua 6356,6,75.85262102006757,61.87681264987793,0,Segura
Rua 6357,1,41.32995580889288,0.0,9,Muito Perigosa
Rua 6358,4,67.37781648881686,12.5373878382489,2,Segura
Rua 6359,0,43.386238107818876,0.0,10,Muito Perigosa
Rua 6360,5,35.552284583093815,27.157294331859955,5,Segura
Rua 6361,6,42.005318658766,82.19361033739774,8,Perigosa
Rua 6362,6,6.63471755393158,0.0,8,Muito Perigosa
Rua 6363,5,31.84805100740209,0.0,5,Segura
Rua 6364,4,52.09798676349675,37.90354481202352,6,Perigosa
Rua 6365,5,95.68891297626936,38.34099973388788,4,Segura
Rua 6366,6,38.967431960251,59.43535419606128,8,Perigosa
Rua 6367,4,88.78047475459383,34.11933648415273,0,Segura
Rua 6368,1,58.24672181194172,0.0,4,Muito Perigosa
Rua 6369,6,93.4169383364836,29.72889164132388,3,Segura
Rua 6370,5,8.513401182156743,23.25430015174874,1,Segura
Rua 6371,2,80.92108646438355,0.0,9,Muito Perigosa
Rua 6372,5,98.2475622388569,23.94410792925736,8,Perigosa
Rua 6373,5,69.15434126549337,1.684816289188916,2,Segura
Rua 6374,4,69.19216821790721,0.0,8,Perigosa
Rua 6375,4,76.64544228869575,11.918951812840714,6,Perigosa
Rua 6376,6,76.88398421527305,0.0,4,Muito Perigosa
Rua 6377,5,84.68164906355031,24.66808191165372,4,Segura
Rua 6378,2,71.27099760120144,0.0,1,Segura
Rua 6379,2,27.215936432340758,0.0,5,Segura
Rua 6380,5,66.55986228630015,26.849783482924302,4,Segura
Rua 6381,6,38.40833385490651,21.71095127536332,7,Perigosa
Rua 6382,3,54.443427704489075,0.0,8,Perigosa
Rua 6383,0,96.825762875056,0.0,2,Muito Perigosa
Rua 6384,3,79.82378138009457,0.0,8,Perigosa
Rua 6385,3,73.60299273284478,0.0,10,Muito Perigosa
Rua 6386,4,88.28770574917364,48.61603713465169,4,Segura
Rua 6387,5,18.18663140068999,48.41063699079194,8,Perigosa
Rua 6388,2,8.1074266214476,0.0,2,Segura
Rua 6389,0,0.2384317682890047,0.0,6,Muito Perigosa
Rua 6390,5,56.5477666990989,23.74340061998724,8,Perigosa
Rua 6391,4,39.60261054156563,36.4559441755655,4,Segura
Rua 6392,7,83.76317503388549,26.34555634654232,3,Segura
Rua 6393,1,42.55199175881009,0.0,8,Muito Perigosa
Rua 6394,4,97.3165310995371,54.28048905669679,0,Segura
Rua 6395,5,91.09438763401177,33.24793508606248,7,Perigosa
Rua 6396,7,60.0891253403892,42.96977044054041,2,Segura
Rua 6397,6,66.9906663653731,26.65556902996259,9,Muito Perigosa
Rua 6398,5,32.01133130160708,0.0,3,Segura
Rua 6399,5,90.00923892754108,0.0,7,Perigosa
Rua 6400,6,12.075745421171858,41.58349714544422,3,Segura
Rua 6401,6,11.655538304378176,47.928070461051625,4,Segura
Rua 6402,4,59.24331442145845,0.0,7,Perigosa
Rua 6403,7,78.21370061299754,0.0,1,Muito Perigosa
Rua 6404,5,97.62946158930593,45.38111104088736,1,Segura
Rua 6405,5,85.8475595463865,12.375300297221091,6,Perigosa
Rua 6406,1,52.755253647566114,0.0,5,Muito Perigosa
Rua 6407,6,30.08077007321924,16.16190281363747,7,Perigosa
Rua 6408,5,75.29261035588847,30.407052349056002,4,Segura
Rua 6409,4,84.94579359732592,7.7638009384866535,8,Perigosa
Rua 6410,5,7.562176354509265,36.47246212526105,3,Segura
Rua 6411,4,18.87168182319996,13.15047815581504,4,Segura
Rua 6412,6,80.39315349782946,34.84173285310978,5,Segura
Rua 6413,6,1.372534840131867,0.0,10,Muito Perigosa
Rua 6414,4,13.946415870192407,2.9223505063713198,8,Perigosa
Rua 6415,3,79.05758042165638,0.0,2,Segura
Rua 6416,7,33.53490752931083,38.90844944698286,8,Perigosa
Rua 6417,5,33.97577724839619,48.61351466431674,1,Segura
Rua 6418,6,71.2305611158714,71.56391878490737,7,Perigosa
Rua 6419,3,79.56335157664944,0.0,3,Segura
